chooseKey,count,grade,keyType,mainCategory,mainKey,name,pricePeOne,subCategory,subKey,totalTradeCount,mainLabel,subLabel,description,
13,,1,0,1,10405,Azwell Amulet,,3,13,,Main Weapon,Amulet,+13 Azwell Amulet (+13 ~ +15),
16,,1,0,1,10405,Azwell Amulet,,3,16,,Main Weapon,Amulet,PRI : Azwell Amulet,
17,,1,0,1,10405,Azwell Amulet,,3,17,,Main Weapon,Amulet,DUO : Azwell Amulet,
18,,1,0,1,10405,Azwell Amulet,,3,18,,Main Weapon,Amulet,TRI : Azwell Amulet,
19,,1,0,1,10405,Azwell Amulet,,3,19,,Main Weapon,Amulet,TET : Azwell Amulet,
20,,1,0,1,10405,Azwell Amulet,,3,20,,Main Weapon,Amulet,PEN : Azwell Amulet,
0,,1,0,1,10406,Ain Amulet,,3,0,,Main Weapon,Amulet,Ain Amulet (+0 ~ +7),
8,,1,0,1,10406,Ain Amulet,,3,8,,Main Weapon,Amulet,+8 Ain Amulet (+8 ~ +10),
11,,1,0,1,10406,Ain Amulet,,3,11,,Main Weapon,Amulet,+11 Ain Amulet (+11 ~ +12),
13,,1,0,1,10406,Ain Amulet,,3,13,,Main Weapon,Amulet,+13 Ain Amulet (+13 ~ +15),
16,,1,0,1,10406,Ain Amulet,,3,16,,Main Weapon,Amulet,PRI : Ain Amulet,
17,,1,0,1,10406,Ain Amulet,,3,17,,Main Weapon,Amulet,DUO : Ain Amulet,
18,,1,0,1,10406,Ain Amulet,,3,18,,Main Weapon,Amulet,TRI : Ain Amulet,
19,,1,0,1,10406,Ain Amulet,,3,19,,Main Weapon,Amulet,TET : Ain Amulet,
20,,1,0,1,10406,Ain Amulet,,3,20,,Main Weapon,Amulet,PEN : Ain Amulet,
0,,1,0,1,10407,Seleth Amulet,,3,0,,Main Weapon,Amulet,Seleth Amulet (+0 ~ +7),
8,,1,0,1,10407,Seleth Amulet,,3,8,,Main Weapon,Amulet,+8 Seleth Amulet (+8 ~ +10),
11,,1,0,1,10407,Seleth Amulet,,3,11,,Main Weapon,Amulet,+11 Seleth Amulet (+11 ~ +12),
13,,1,0,1,10407,Seleth Amulet,,3,13,,Main Weapon,Amulet,+13 Seleth Amulet (+13 ~ +15),
16,,1,0,1,10407,Seleth Amulet,,3,16,,Main Weapon,Amulet,PRI : Seleth Amulet,
17,,1,0,1,10407,Seleth Amulet,,3,17,,Main Weapon,Amulet,DUO : Seleth Amulet,
18,,1,0,1,10407,Seleth Amulet,,3,18,,Main Weapon,Amulet,TRI : Seleth Amulet,
19,,1,0,1,10407,Seleth Amulet,,3,19,,Main Weapon,Amulet,TET : Seleth Amulet,
20,,1,0,1,10407,Seleth Amulet,,3,20,,Main Weapon,Amulet,PEN : Seleth Amulet,
0,,2,0,1,10409,Liverto Amulet,,3,0,,Main Weapon,Amulet,Liverto Amulet (+0 ~ +7),
8,,2,0,1,10409,Liverto Amulet,,3,8,,Main Weapon,Amulet,+8 Liverto Amulet (+8 ~ +10),
11,,2,0,1,10409,Liverto Amulet,,3,11,,Main Weapon,Amulet,+11 Liverto Amulet (+11 ~ +12),
13,,2,0,1,10409,Liverto Amulet,,3,13,,Main Weapon,Amulet,+13 Liverto Amulet,
14,,2,0,1,10409,Liverto Amulet,,3,14,,Main Weapon,Amulet,+14 Liverto Amulet,
15,,2,0,1,10409,Liverto Amulet,,3,15,,Main Weapon,Amulet,+15 Liverto Amulet,
16,,2,0,1,10409,Liverto Amulet,,3,16,,Main Weapon,Amulet,PRI : Liverto Amulet,
17,,2,0,1,10409,Liverto Amulet,,3,17,,Main Weapon,Amulet,DUO : Liverto Amulet,
18,,2,0,1,10409,Liverto Amulet,,3,18,,Main Weapon,Amulet,TRI : Liverto Amulet,
19,,2,0,1,10409,Liverto Amulet,,3,19,,Main Weapon,Amulet,TET : Liverto Amulet,
20,,2,0,1,10409,Liverto Amulet,,3,20,,Main Weapon,Amulet,PEN : Liverto Amulet,
0,,3,0,1,10410,Kzarka Amulet,,3,0,,Main Weapon,Amulet,Kzarka Amulet (+0 ~ +7),
8,,3,0,1,10410,Kzarka Amulet,,3,8,,Main Weapon,Amulet,+8 Kzarka Amulet (+8 ~ +10),
11,,3,0,1,10410,Kzarka Amulet,,3,11,,Main Weapon,Amulet,+11 Kzarka Amulet (+11 ~ +12),
13,,3,0,1,10410,Kzarka Amulet,,3,13,,Main Weapon,Amulet,+13 Kzarka Amulet,
14,,3,0,1,10410,Kzarka Amulet,,3,14,,Main Weapon,Amulet,+14 Kzarka Amulet,
15,,3,0,1,10410,Kzarka Amulet,,3,15,,Main Weapon,Amulet,+15 Kzarka Amulet,
16,,3,0,1,10410,Kzarka Amulet,,3,16,,Main Weapon,Amulet,PRI : Kzarka Amulet,
17,,3,0,1,10410,Kzarka Amulet,,3,17,,Main Weapon,Amulet,DUO : Kzarka Amulet,
18,,3,0,1,10410,Kzarka Amulet,,3,18,,Main Weapon,Amulet,TRI : Kzarka Amulet,
19,,3,0,1,10410,Kzarka Amulet,,3,19,,Main Weapon,Amulet,TET : Kzarka Amulet,
20,,3,0,1,10410,Kzarka Amulet,,3,20,,Main Weapon,Amulet,PEN : Kzarka Amulet,
0,,1,0,1,10412,Kalis Amulet,,3,0,,Main Weapon,Amulet,Kalis Amulet (+0 ~ +7),
8,,1,0,1,10412,Kalis Amulet,,3,8,,Main Weapon,Amulet,+8 Kalis Amulet (+8 ~ +10),
11,,1,0,1,10412,Kalis Amulet,,3,11,,Main Weapon,Amulet,+11 Kalis Amulet (+11 ~ +12),
13,,1,0,1,10412,Kalis Amulet,,3,13,,Main Weapon,Amulet,+13 Kalis Amulet (+13 ~ +15),
16,,1,0,1,10412,Kalis Amulet,,3,16,,Main Weapon,Amulet,PRI : Kalis Amulet,
17,,1,0,1,10412,Kalis Amulet,,3,17,,Main Weapon,Amulet,DUO : Kalis Amulet,
18,,1,0,1,10412,Kalis Amulet,,3,18,,Main Weapon,Amulet,TRI : Kalis Amulet,
19,,1,0,1,10412,Kalis Amulet,,3,19,,Main Weapon,Amulet,TET : Kalis Amulet,
20,,1,0,1,10412,Kalis Amulet,,3,20,,Main Weapon,Amulet,PEN : Kalis Amulet,
0,,1,0,1,10413,Bares Amulet,,3,0,,Main Weapon,Amulet,Bares Amulet (+0 ~ +7),
8,,1,0,1,10413,Bares Amulet,,3,8,,Main Weapon,Amulet,+8 Bares Amulet (+8 ~ +10),
11,,1,0,1,10413,Bares Amulet,,3,11,,Main Weapon,Amulet,+11 Bares Amulet (+11 ~ +12),
13,,1,0,1,10413,Bares Amulet,,3,13,,Main Weapon,Amulet,+13 Bares Amulet (+13 ~ +15),
16,,1,0,1,10413,Bares Amulet,,3,16,,Main Weapon,Amulet,PRI : Bares Amulet,
17,,1,0,1,10413,Bares Amulet,,3,17,,Main Weapon,Amulet,DUO : Bares Amulet,
18,,1,0,1,10413,Bares Amulet,,3,18,,Main Weapon,Amulet,TRI : Bares Amulet,
19,,1,0,1,10413,Bares Amulet,,3,19,,Main Weapon,Amulet,TET : Bares Amulet,
20,,1,0,1,10413,Bares Amulet,,3,20,,Main Weapon,Amulet,PEN : Bares Amulet,
0,,1,0,1,10414,Yuria Amulet,,3,0,,Main Weapon,Amulet,Yuria Amulet (+0 ~ +7),
8,,1,0,1,10414,Yuria Amulet,,3,8,,Main Weapon,Amulet,+8 Yuria Amulet (+8 ~ +10),
11,,1,0,1,10414,Yuria Amulet,,3,11,,Main Weapon,Amulet,+11 Yuria Amulet (+11 ~ +12),
13,,1,0,1,10414,Yuria Amulet,,3,13,,Main Weapon,Amulet,+13 Yuria Amulet (+13 ~ +15),
16,,1,0,1,10414,Yuria Amulet,,3,16,,Main Weapon,Amulet,PRI : Yuria Amulet,
17,,1,0,1,10414,Yuria Amulet,,3,17,,Main Weapon,Amulet,DUO : Yuria Amulet,
18,,1,0,1,10414,Yuria Amulet,,3,18,,Main Weapon,Amulet,TRI : Yuria Amulet,
19,,1,0,1,10414,Yuria Amulet,,3,19,,Main Weapon,Amulet,TET : Yuria Amulet,
20,,1,0,1,10414,Yuria Amulet,,3,20,,Main Weapon,Amulet,PEN : Yuria Amulet,
0,,1,0,1,10456,Krea Amulet,,3,0,,Main Weapon,Amulet,Krea Amulet (+0 ~ +7),
8,,1,0,1,10456,Krea Amulet,,3,8,,Main Weapon,Amulet,+8 Krea Amulet (+8 ~ +10),
11,,1,0,1,10456,Krea Amulet,,3,11,,Main Weapon,Amulet,+11 Krea Amulet (+11 ~ +12),
13,,1,0,1,10456,Krea Amulet,,3,13,,Main Weapon,Amulet,+13 Krea Amulet (+13 ~ +15),
16,,1,0,1,10456,Krea Amulet,,3,16,,Main Weapon,Amulet,PRI : Krea Amulet,
17,,1,0,1,10456,Krea Amulet,,3,17,,Main Weapon,Amulet,DUO : Krea Amulet,
18,,1,0,1,10456,Krea Amulet,,3,18,,Main Weapon,Amulet,TRI : Krea Amulet,
19,,1,0,1,10456,Krea Amulet,,3,19,,Main Weapon,Amulet,TET : Krea Amulet,
20,,1,0,1,10456,Krea Amulet,,3,20,,Main Weapon,Amulet,PEN : Krea Amulet,
0,,1,0,1,10457,Rosar Amulet,,3,0,,Main Weapon,Amulet,Rosar Amulet (+0 ~ +7),
8,,1,0,1,10457,Rosar Amulet,,3,8,,Main Weapon,Amulet,+8 Rosar Amulet (+8 ~ +10),
11,,1,0,1,10457,Rosar Amulet,,3,11,,Main Weapon,Amulet,+11 Rosar Amulet (+11 ~ +12),
13,,1,0,1,10457,Rosar Amulet,,3,13,,Main Weapon,Amulet,+13 Rosar Amulet (+13 ~ +15),
16,,1,0,1,10457,Rosar Amulet,,3,16,,Main Weapon,Amulet,PRI : Rosar Amulet,
17,,1,0,1,10457,Rosar Amulet,,3,17,,Main Weapon,Amulet,DUO : Rosar Amulet,
18,,1,0,1,10457,Rosar Amulet,,3,18,,Main Weapon,Amulet,TRI : Rosar Amulet,
19,,1,0,1,10457,Rosar Amulet,,3,19,,Main Weapon,Amulet,TET : Rosar Amulet,
20,,1,0,1,10457,Rosar Amulet,,3,20,,Main Weapon,Amulet,PEN : Rosar Amulet,
0,,1,0,1,10471,Styd Amulet,,3,0,,Main Weapon,Amulet,Styd Amulet,
0,,2,0,1,10472,Ultimate Styd Amulet,,3,0,,Main Weapon,Amulet,Ultimate Styd Amulet,
0,,3,0,1,10486,Offin Tett's Radiant Amulet,,3,0,,Main Weapon,Amulet,Offin Tett's Radiant Amulet (+0 ~ +7),
8,,3,0,1,10486,Offin Tett's Radiant Amulet,,3,8,,Main Weapon,Amulet,+8 Offin Tett's Radiant Amulet (+8 ~ +10),
11,,3,0,1,10486,Offin Tett's Radiant Amulet,,3,11,,Main Weapon,Amulet,+11 Offin Tett's Radiant Amulet (+11 ~ +12),
13,,3,0,1,10486,Offin Tett's Radiant Amulet,,3,13,,Main Weapon,Amulet,+13 Offin Tett's Radiant Amulet,
14,,3,0,1,10486,Offin Tett's Radiant Amulet,,3,14,,Main Weapon,Amulet,+14 Offin Tett's Radiant Amulet,
15,,3,0,1,10486,Offin Tett's Radiant Amulet,,3,15,,Main Weapon,Amulet,+15 Offin Tett's Radiant Amulet,
16,,3,0,1,10486,Offin Tett's Radiant Amulet,,3,16,,Main Weapon,Amulet,PRI : Offin Tett's Radiant Amulet,
17,,3,0,1,10486,Offin Tett's Radiant Amulet,,3,17,,Main Weapon,Amulet,DUO : Offin Tett's Radiant Amulet,
18,,3,0,1,10486,Offin Tett's Radiant Amulet,,3,18,,Main Weapon,Amulet,TRI : Offin Tett's Radiant Amulet,
19,,3,0,1,10486,Offin Tett's Radiant Amulet,,3,19,,Main Weapon,Amulet,TET : Offin Tett's Radiant Amulet,
20,,3,0,1,10486,Offin Tett's Radiant Amulet,,3,20,,Main Weapon,Amulet,PEN : Offin Tett's Radiant Amulet,
0,,3,0,1,10010,Kzarka Longsword,,1,0,,Main Weapon,Longsword,Kzarka Longsword (+0 ~ +7),
8,,3,0,1,10010,Kzarka Longsword,,1,8,,Main Weapon,Longsword,+8 Kzarka Longsword (+8 ~ +10),
11,,3,0,1,10010,Kzarka Longsword,,1,11,,Main Weapon,Longsword,+11 Kzarka Longsword (+11 ~ +12),
13,,3,0,1,10010,Kzarka Longsword,,1,13,,Main Weapon,Longsword,+13 Kzarka Longsword,
14,,3,0,1,10010,Kzarka Longsword,,1,14,,Main Weapon,Longsword,+14 Kzarka Longsword,
15,,3,0,1,10010,Kzarka Longsword,,1,15,,Main Weapon,Longsword,+15 Kzarka Longsword,
16,,3,0,1,10010,Kzarka Longsword,,1,16,,Main Weapon,Longsword,PRI : Kzarka Longsword,
17,,3,0,1,10010,Kzarka Longsword,,1,17,,Main Weapon,Longsword,DUO : Kzarka Longsword,
18,,3,0,1,10010,Kzarka Longsword,,1,18,,Main Weapon,Longsword,TRI : Kzarka Longsword,
19,,3,0,1,10010,Kzarka Longsword,,1,19,,Main Weapon,Longsword,TET : Kzarka Longsword,
20,,3,0,1,10010,Kzarka Longsword,,1,20,,Main Weapon,Longsword,PEN : Kzarka Longsword,
0,,1,0,1,10603,Elsh Axe,,4,0,,Main Weapon,Axe,Elsh Axe (+0 ~ +7),
8,,1,0,1,10603,Elsh Axe,,4,8,,Main Weapon,Axe,+8 Elsh Axe (+8 ~ +10),
11,,1,0,1,10603,Elsh Axe,,4,11,,Main Weapon,Axe,+11 Elsh Axe (+11 ~ +12),
13,,1,0,1,10603,Elsh Axe,,4,13,,Main Weapon,Axe,+13 Elsh Axe (+13 ~ +15),
16,,1,0,1,10603,Elsh Axe,,4,16,,Main Weapon,Axe,PRI : Elsh Axe,
17,,1,0,1,10603,Elsh Axe,,4,17,,Main Weapon,Axe,DUO : Elsh Axe,
18,,1,0,1,10603,Elsh Axe,,4,18,,Main Weapon,Axe,TRI : Elsh Axe,
19,,1,0,1,10603,Elsh Axe,,4,19,,Main Weapon,Axe,TET : Elsh Axe,
20,,1,0,1,10603,Elsh Axe,,4,20,,Main Weapon,Axe,PEN : Elsh Axe,
0,,1,0,1,10605,Azwell Axe,,4,0,,Main Weapon,Axe,Azwell Axe (+0 ~ +7),
8,,1,0,1,10605,Azwell Axe,,4,8,,Main Weapon,Axe,+8 Azwell Axe (+8 ~ +10),
11,,1,0,1,10605,Azwell Axe,,4,11,,Main Weapon,Axe,+11 Azwell Axe (+11 ~ +12),
13,,1,0,1,10605,Azwell Axe,,4,13,,Main Weapon,Axe,+13 Azwell Axe (+13 ~ +15),
16,,1,0,1,10605,Azwell Axe,,4,16,,Main Weapon,Axe,PRI : Azwell Axe,
17,,1,0,1,10605,Azwell Axe,,4,17,,Main Weapon,Axe,DUO : Azwell Axe,
18,,1,0,1,10605,Azwell Axe,,4,18,,Main Weapon,Axe,TRI : Azwell Axe,
19,,1,0,1,10605,Azwell Axe,,4,19,,Main Weapon,Axe,TET : Azwell Axe,
20,,1,0,1,10605,Azwell Axe,,4,20,,Main Weapon,Axe,PEN : Azwell Axe,
0,,1,0,1,10606,Ain Axe,,4,0,,Main Weapon,Axe,Ain Axe (+0 ~ +7),
8,,1,0,1,10606,Ain Axe,,4,8,,Main Weapon,Axe,+8 Ain Axe (+8 ~ +10),
11,,1,0,1,10606,Ain Axe,,4,11,,Main Weapon,Axe,+11 Ain Axe (+11 ~ +12),
13,,1,0,1,10606,Ain Axe,,4,13,,Main Weapon,Axe,+13 Ain Axe (+13 ~ +15),
16,,1,0,1,10606,Ain Axe,,4,16,,Main Weapon,Axe,PRI : Ain Axe,
17,,1,0,1,10606,Ain Axe,,4,17,,Main Weapon,Axe,DUO : Ain Axe,
18,,1,0,1,10606,Ain Axe,,4,18,,Main Weapon,Axe,TRI : Ain Axe,
19,,1,0,1,10606,Ain Axe,,4,19,,Main Weapon,Axe,TET : Ain Axe,
20,,1,0,1,10606,Ain Axe,,4,20,,Main Weapon,Axe,PEN : Ain Axe,
0,,1,0,1,10607,Seleth Axe,,4,0,,Main Weapon,Axe,Seleth Axe (+0 ~ +7),
8,,1,0,1,10607,Seleth Axe,,4,8,,Main Weapon,Axe,+8 Seleth Axe (+8 ~ +10),
11,,1,0,1,10607,Seleth Axe,,4,11,,Main Weapon,Axe,+11 Seleth Axe (+11 ~ +12),
13,,1,0,1,10607,Seleth Axe,,4,13,,Main Weapon,Axe,+13 Seleth Axe (+13 ~ +15),
16,,1,0,1,10607,Seleth Axe,,4,16,,Main Weapon,Axe,PRI : Seleth Axe,
17,,1,0,1,10607,Seleth Axe,,4,17,,Main Weapon,Axe,DUO : Seleth Axe,
18,,1,0,1,10607,Seleth Axe,,4,18,,Main Weapon,Axe,TRI : Seleth Axe,
19,,1,0,1,10607,Seleth Axe,,4,19,,Main Weapon,Axe,TET : Seleth Axe,
20,,1,0,1,10607,Seleth Axe,,4,20,,Main Weapon,Axe,PEN : Seleth Axe,
0,,2,0,1,10609,Liverto Axe,,4,0,,Main Weapon,Axe,Liverto Axe (+0 ~ +7),
8,,2,0,1,10609,Liverto Axe,,4,8,,Main Weapon,Axe,+8 Liverto Axe (+8 ~ +10),
11,,2,0,1,10609,Liverto Axe,,4,11,,Main Weapon,Axe,+11 Liverto Axe (+11 ~ +12),
13,,2,0,1,10609,Liverto Axe,,4,13,,Main Weapon,Axe,+13 Liverto Axe,
14,,2,0,1,10609,Liverto Axe,,4,14,,Main Weapon,Axe,+14 Liverto Axe,
15,,2,0,1,10609,Liverto Axe,,4,15,,Main Weapon,Axe,+15 Liverto Axe,
16,,2,0,1,10609,Liverto Axe,,4,16,,Main Weapon,Axe,PRI : Liverto Axe,
17,,2,0,1,10609,Liverto Axe,,4,17,,Main Weapon,Axe,DUO : Liverto Axe,
18,,2,0,1,10609,Liverto Axe,,4,18,,Main Weapon,Axe,TRI : Liverto Axe,
19,,2,0,1,10609,Liverto Axe,,4,19,,Main Weapon,Axe,TET : Liverto Axe,
20,,2,0,1,10609,Liverto Axe,,4,20,,Main Weapon,Axe,PEN : Liverto Axe,
0,,3,0,1,10610,Kzarka Axe,,4,0,,Main Weapon,Axe,Kzarka Axe (+0 ~ +7),
8,,3,0,1,10610,Kzarka Axe,,4,8,,Main Weapon,Axe,+8 Kzarka Axe (+8 ~ +10),
11,,3,0,1,10610,Kzarka Axe,,4,11,,Main Weapon,Axe,+11 Kzarka Axe (+11 ~ +12),
13,,3,0,1,10610,Kzarka Axe,,4,13,,Main Weapon,Axe,+13 Kzarka Axe,
14,,3,0,1,10610,Kzarka Axe,,4,14,,Main Weapon,Axe,+14 Kzarka Axe,
15,,3,0,1,10610,Kzarka Axe,,4,15,,Main Weapon,Axe,+15 Kzarka Axe,
16,,3,0,1,10610,Kzarka Axe,,4,16,,Main Weapon,Axe,PRI : Kzarka Axe,
17,,3,0,1,10610,Kzarka Axe,,4,17,,Main Weapon,Axe,DUO : Kzarka Axe,
18,,3,0,1,10610,Kzarka Axe,,4,18,,Main Weapon,Axe,TRI : Kzarka Axe,
19,,3,0,1,10610,Kzarka Axe,,4,19,,Main Weapon,Axe,TET : Kzarka Axe,
20,,3,0,1,10610,Kzarka Axe,,4,20,,Main Weapon,Axe,PEN : Kzarka Axe,
0,,1,0,1,10612,Kalis Axe,,4,0,,Main Weapon,Axe,Kalis Axe (+0 ~ +7),
8,,1,0,1,10612,Kalis Axe,,4,8,,Main Weapon,Axe,+8 Kalis Axe (+8 ~ +10),
11,,1,0,1,10612,Kalis Axe,,4,11,,Main Weapon,Axe,+11 Kalis Axe (+11 ~ +12),
13,,1,0,1,10612,Kalis Axe,,4,13,,Main Weapon,Axe,+13 Kalis Axe (+13 ~ +15),
16,,1,0,1,10612,Kalis Axe,,4,16,,Main Weapon,Axe,PRI : Kalis Axe,
17,,1,0,1,10612,Kalis Axe,,4,17,,Main Weapon,Axe,DUO : Kalis Axe,
18,,1,0,1,10612,Kalis Axe,,4,18,,Main Weapon,Axe,TRI : Kalis Axe,
19,,1,0,1,10612,Kalis Axe,,4,19,,Main Weapon,Axe,TET : Kalis Axe,
20,,1,0,1,10612,Kalis Axe,,4,20,,Main Weapon,Axe,PEN : Kalis Axe,
0,,1,0,1,10613,Bares Axe,,4,0,,Main Weapon,Axe,Bares Axe (+0 ~ +7),
8,,1,0,1,10613,Bares Axe,,4,8,,Main Weapon,Axe,+8 Bares Axe (+8 ~ +10),
11,,1,0,1,10613,Bares Axe,,4,11,,Main Weapon,Axe,+11 Bares Axe (+11 ~ +12),
13,,1,0,1,10613,Bares Axe,,4,13,,Main Weapon,Axe,+13 Bares Axe (+13 ~ +15),
16,,1,0,1,10613,Bares Axe,,4,16,,Main Weapon,Axe,PRI : Bares Axe,
17,,1,0,1,10613,Bares Axe,,4,17,,Main Weapon,Axe,DUO : Bares Axe,
18,,1,0,1,10613,Bares Axe,,4,18,,Main Weapon,Axe,TRI : Bares Axe,
19,,1,0,1,10613,Bares Axe,,4,19,,Main Weapon,Axe,TET : Bares Axe,
20,,1,0,1,10613,Bares Axe,,4,20,,Main Weapon,Axe,PEN : Bares Axe,
0,,1,0,1,10614,Yuria Axe,,4,0,,Main Weapon,Axe,Yuria Axe (+0 ~ +7),
8,,1,0,1,10614,Yuria Axe,,4,8,,Main Weapon,Axe,+8 Yuria Axe (+8 ~ +10),
11,,1,0,1,10614,Yuria Axe,,4,11,,Main Weapon,Axe,+11 Yuria Axe (+11 ~ +12),
13,,1,0,1,10614,Yuria Axe,,4,13,,Main Weapon,Axe,+13 Yuria Axe (+13 ~ +15),
16,,1,0,1,10614,Yuria Axe,,4,16,,Main Weapon,Axe,PRI : Yuria Axe,
17,,1,0,1,10614,Yuria Axe,,4,17,,Main Weapon,Axe,DUO : Yuria Axe,
18,,1,0,1,10614,Yuria Axe,,4,18,,Main Weapon,Axe,TRI : Yuria Axe,
19,,1,0,1,10614,Yuria Axe,,4,19,,Main Weapon,Axe,TET : Yuria Axe,
20,,1,0,1,10614,Yuria Axe,,4,20,,Main Weapon,Axe,PEN : Yuria Axe,
0,,1,0,1,10656,Krea Axe,,4,0,,Main Weapon,Axe,Krea Axe (+0 ~ +7),
8,,1,0,1,10656,Krea Axe,,4,8,,Main Weapon,Axe,+8 Krea Axe (+8 ~ +10),
11,,1,0,1,10656,Krea Axe,,4,11,,Main Weapon,Axe,+11 Krea Axe (+11 ~ +12),
13,,1,0,1,10656,Krea Axe,,4,13,,Main Weapon,Axe,+13 Krea Axe (+13 ~ +15),
16,,1,0,1,10656,Krea Axe,,4,16,,Main Weapon,Axe,PRI : Krea Axe,
17,,1,0,1,10656,Krea Axe,,4,17,,Main Weapon,Axe,DUO : Krea Axe,
18,,1,0,1,10656,Krea Axe,,4,18,,Main Weapon,Axe,TRI : Krea Axe,
19,,1,0,1,10656,Krea Axe,,4,19,,Main Weapon,Axe,TET : Krea Axe,
20,,1,0,1,10656,Krea Axe,,4,20,,Main Weapon,Axe,PEN : Krea Axe,
0,,1,0,1,10657,Rosar Axe,,4,0,,Main Weapon,Axe,Rosar Axe (+0 ~ +7),
8,,1,0,1,10657,Rosar Axe,,4,8,,Main Weapon,Axe,+8 Rosar Axe (+8 ~ +10),
11,,1,0,1,10657,Rosar Axe,,4,11,,Main Weapon,Axe,+11 Rosar Axe (+11 ~ +12),
13,,1,0,1,10657,Rosar Axe,,4,13,,Main Weapon,Axe,+13 Rosar Axe (+13 ~ +15),
16,,1,0,1,10657,Rosar Axe,,4,16,,Main Weapon,Axe,PRI : Rosar Axe,
17,,1,0,1,10657,Rosar Axe,,4,17,,Main Weapon,Axe,DUO : Rosar Axe,
18,,1,0,1,10657,Rosar Axe,,4,18,,Main Weapon,Axe,TRI : Rosar Axe,
19,,1,0,1,10657,Rosar Axe,,4,19,,Main Weapon,Axe,TET : Rosar Axe,
20,,1,0,1,10657,Rosar Axe,,4,20,,Main Weapon,Axe,PEN : Rosar Axe,
0,,1,0,1,10671,Styd Axe,,4,0,,Main Weapon,Axe,Styd Axe,
0,,2,0,1,10672,Ultimate Styd Axe,,4,0,,Main Weapon,Axe,Ultimate Styd Axe,
0,,3,0,1,10686,Offin Tett's Radiant Axe,,4,0,,Main Weapon,Axe,Offin Tett's Radiant Axe (+0 ~ +7),
8,,3,0,1,10686,Offin Tett's Radiant Axe,,4,8,,Main Weapon,Axe,+8 Offin Tett's Radiant Axe (+8 ~ +10),
11,,3,0,1,10686,Offin Tett's Radiant Axe,,4,11,,Main Weapon,Axe,+11 Offin Tett's Radiant Axe (+11 ~ +12),
13,,3,0,1,10686,Offin Tett's Radiant Axe,,4,13,,Main Weapon,Axe,+13 Offin Tett's Radiant Axe,
14,,3,0,1,10686,Offin Tett's Radiant Axe,,4,14,,Main Weapon,Axe,+14 Offin Tett's Radiant Axe,
15,,3,0,1,10686,Offin Tett's Radiant Axe,,4,15,,Main Weapon,Axe,+15 Offin Tett's Radiant Axe,
16,,3,0,1,10686,Offin Tett's Radiant Axe,,4,16,,Main Weapon,Axe,PRI : Offin Tett's Radiant Axe,
17,,3,0,1,10686,Offin Tett's Radiant Axe,,4,17,,Main Weapon,Axe,DUO : Offin Tett's Radiant Axe,
18,,3,0,1,10686,Offin Tett's Radiant Axe,,4,18,,Main Weapon,Axe,TRI : Offin Tett's Radiant Axe,
19,,3,0,1,10686,Offin Tett's Radiant Axe,,4,19,,Main Weapon,Axe,TET : Offin Tett's Radiant Axe,
20,,3,0,1,10686,Offin Tett's Radiant Axe,,4,20,,Main Weapon,Axe,PEN : Offin Tett's Radiant Axe,
0,,4,0,1,715007,Blackstar Axe,,4,0,,Main Weapon,Axe,Blackstar Axe (+0 ~ +7),
8,,4,0,1,715007,Blackstar Axe,,4,8,,Main Weapon,Axe,+8 Blackstar Axe (+8 ~ +10),
11,,4,0,1,715007,Blackstar Axe,,4,11,,Main Weapon,Axe,+11 Blackstar Axe (+11 ~ +12),
13,,4,0,1,715007,Blackstar Axe,,4,13,,Main Weapon,Axe,+13 Blackstar Axe,
14,,4,0,1,715007,Blackstar Axe,,4,14,,Main Weapon,Axe,+14 Blackstar Axe,
15,,4,0,1,715007,Blackstar Axe,,4,15,,Main Weapon,Axe,+15 Blackstar Axe,
16,,4,0,1,715007,Blackstar Axe,,4,16,,Main Weapon,Axe,PRI : Blackstar Axe,
17,,4,0,1,715007,Blackstar Axe,,4,17,,Main Weapon,Axe,DUO : Blackstar Axe,
18,,4,0,1,715007,Blackstar Axe,,4,18,,Main Weapon,Axe,TRI : Blackstar Axe,
19,,4,0,1,715007,Blackstar Axe,,4,19,,Main Weapon,Axe,TET : Blackstar Axe,
20,,4,0,1,715007,Blackstar Axe,,4,20,,Main Weapon,Axe,PEN : Blackstar Axe,
0,,1,0,1,13203,Elsh Shortsword,,5,0,,Main Weapon,Shortsword,Elsh Shortsword (+0 ~ +7),
8,,1,0,1,13203,Elsh Shortsword,,5,8,,Main Weapon,Shortsword,+8 Elsh Shortsword (+8 ~ +10),
11,,1,0,1,13203,Elsh Shortsword,,5,11,,Main Weapon,Shortsword,+11 Elsh Shortsword (+11 ~ +12),
13,,1,0,1,13203,Elsh Shortsword,,5,13,,Main Weapon,Shortsword,+13 Elsh Shortsword (+13 ~ +15),
16,,1,0,1,13203,Elsh Shortsword,,5,16,,Main Weapon,Shortsword,PRI : Elsh Shortsword,
17,,1,0,1,13203,Elsh Shortsword,,5,17,,Main Weapon,Shortsword,DUO : Elsh Shortsword,
18,,1,0,1,13203,Elsh Shortsword,,5,18,,Main Weapon,Shortsword,TRI : Elsh Shortsword,
19,,1,0,1,13203,Elsh Shortsword,,5,19,,Main Weapon,Shortsword,TET : Elsh Shortsword,
20,,1,0,1,13203,Elsh Shortsword,,5,20,,Main Weapon,Shortsword,PEN : Elsh Shortsword,
0,,1,0,1,13205,Azwell Shortsword,,5,0,,Main Weapon,Shortsword,Azwell Shortsword (+0 ~ +7),
